"QDate","FwdMonth","CONTOUR_D","FwdYM","CONTOUR_M","CORR_M","SLOPE_D","FwdType"
2008-12-30,4,-6.5833,"2009-04",,,,"WTI _ 04"
2008-12-30,5,-7.85,"2009-05",,,,"WTI _ 05"
2008-12-30,6,32.7295076923077,"2009-06",,,0.209223076923077,"WTI _ 06"
2008-12-30,7,32.5605538461538,"2009-07",,,,"WTI _ 07"
2008-12-30,8,-10.9367,"2009-08",,,,"WTI _ 08"
2008-12-30,9,-11.81,"2009-09",,,,"WTI _ 09"
2008-12-30,10,-12.78,"2009-10",,,,"WTI _ 10"
2008-12-30,11,32.0165384615385,"2009-11",,,,"WTI _ 11"
2008-12-30,12,31.8858769230769,"2009-12",,,0.140605128205128,"WTI _ 12"
2008-12-30,13,-15.1716,"2010-01",,,,"WTI _ 13"
2008-12-30,14,-15.7653,"2010-02",,,,"WTI _ 14"
2008-12-30,15,-16.5139,"2010-03",,,,"WTI _ 15"
2008-12-30,16,31.4513538461538,"2010-04",,,,"WTI _ 16"
2008-12-30,17,31.3636923076923,"2010-05",,,,"WTI _ 17"
2008-12-30,18,-18.3836,"2010-06",,,,"WTI _ 18"
2008-12-30,19,-19.041,"2010-07",,,,"WTI _ 19"
2008-12-30,20,-19.5718,"2010-08",,,,"WTI _ 20"
2008-12-30,21,31.0066615384615,"2010-09",,,,"WTI _ 21"
2008-12-30,22,30.9302615384615,"2010-10",,,,"WTI _ 22"
2008-12-30,23,-21.0614,"2010-11",,,,"WTI _ 23"
2008-12-30,24,-21.54,"2010-12",,,,"WTI _ 24"
2008-12-30,25,-21.9905,"2011-01",,,,"WTI _ 25"
2008-12-30,26,30.6605692307692,"2011-02",,,,"WTI _ 26"
2008-12-30,27,30.5920461538461,"2011-03",,,,"WTI _ 27"
2008-12-30,28,-23.206,"2011-04",,,,"WTI _ 28"
2008-12-30,29,-23.5314,"2011-05",,,,"WTI _ 29"
2008-12-30,30,-23.8586,"2011-06",,,3.09691538461538,"WTI _ 30"
2008-12-30,31,30.3813076923077,"2011-07",,,,"WTI _ 31"
2008-12-30,32,30.3392,"2011-08",,,,"WTI _ 32"
2008-12-30,33,-24.7429,"2011-09",,,,"WTI _ 33"
2008-12-31,0,0,"2008-12",,0.474132400953213,,"WTI _ 00"
2008-12-31,1,-1.568,"2009-01",,-0.180307517472077,0,"WTI _ 01"
2008-12-31,2,32.2144153846154,"2009-02",,-0.0690557612650323,-33.7824153846154,"WTI _ 02"
2008-12-31,3,31.9132923076923,"2009-03",,-0.177984979959162,,"WTI _ 03"
2008-12-31,4,-7.8733,"2009-04",,-0.0181480239123364,,"WTI _ 04"
2008-12-31,5,-9.16,"2009-05",,0.484310904588987,,"WTI _ 05"
2008-12-31,6,-10.2264,"2009-06",,-0.198179717346742,10.6102038461538,"WTI _ 06"
2008-12-31,7,31.1523076923077,"2009-07",,-0.0623847104829986,,"WTI _ 07"
2008-12-31,8,31.0082,"2009-08",,-0.183429089598466,,"WTI _ 08"
2008-12-31,9,-13.16,"2009-09",,-0.0238013292291288,,"WTI _ 09"
2008-12-31,10,-14.13,"2009-10",,0.506191366621416,,"WTI _ 10"
2008-12-31,11,-14.8668,"2009-11",,-0.211255728355868,,"WTI _ 11"
2008-12-31,12,30.4710461538462,"2009-12",,-0.0638510480395197,-6.78290769230769,"WTI _ 12"
2008-12-31,13,30.3472923076923,"2010-01",,-0.18864453357044,,"WTI _ 13"
2008-12-31,14,-17.1995,"2010-02",,-0.0282195947302163,,"WTI _ 14"
2008-12-31,15,-17.967,"2010-03",,0.52670602067405,,"WTI _ 15"
2008-12-31,16,-18.6838,"2010-04",,-0.223239654604642,,"WTI _ 16"
2008-12-31,17,29.9344615384615,"2010-05",,-0.0659172563445437,,"WTI _ 17"
2008-12-31,18,29.8425230769231,"2010-06",,-0.19337053184023,,"WTI _ 18"
2008-12-31,19,-20.5171,"2010-07",,-0.0321532316929981,,"WTI _ 19"
2008-12-31,20,-21.0418,"2010-08",,0.544669100779763,,"WTI _ 20"
2008-12-31,21,-21.5767,"2010-09",,-0.233448027996771,,"WTI _ 21"
2008-12-31,22,29.5030769230769,"2010-10",,-0.0672419566591242,,"WTI _ 22"
2008-12-31,23,29.4369230769231,"2010-11",,-0.197516935056074,,"WTI _ 23"
2008-12-31,24,-22.97,"2010-12",,-0.0347853766403896,,"WTI _ 24"
2008-12-31,25,-23.3867,"2011-01",,0.559960853681205,,"WTI _ 25"
2008-12-31,26,-23.7421,"2011-02",,-0.241786995576913,,"WTI _ 26"
2008-12-31,27,29.1811384615385,"2011-03",,-0.0678977630805385,,"WTI _ 27"
2008-12-31,28,29.1232307692308,"2011-04",,-0.199332101773743,,"WTI _ 28"
2008-12-31,29,-24.8457,"2011-05",,-0.0361699619374231,,"WTI _ 29"
2008-12-31,30,-25.1491,"2011-06",,,3.09000811965812,"WTI _ 30"
2008-12-31,31,-25.4345,"2011-07",,,,"WTI _ 31"
2008-12-31,32,28.9462923076923,"2011-08",,,,"WTI _ 32"
2008-12-31,33,28.9038153846154,"2011-09",,,,"WTI _ 33"
2009-01-05,0,0,"2009-01",,,,"WTI _ 00"
2009-01-05,1,-2.7353,"2009-02",,,0,"WTI _ 01"
2009-01-05,2,-4.6566,"2009-03",,,1.9213,"WTI _ 02"
2009-01-05,3,40.3337846153846,"2009-04",,,,"WTI _ 03"
2009-01-05,4,40.1617846153846,"2009-05",,,,"WTI _ 04"
2009-01-05,5,-8.0889,"2009-06",,,,"WTI _ 05"
2009-01-05,6,-9.1507,"2009-07",,,1.123525,"WTI _ 06"
2009-01-05,7,-10.0549,"2009-08",,,,"WTI _ 07"
2009-01-05,8,39.5821384615385,"2009-09",,,,"WTI _ 08"
2009-01-05,9,39.4406307692308,"2009-10",,,,"WTI _ 09"
2009-01-05,10,-12.5016,"2009-11",,,,"WTI _ 10"
2009-01-05,11,-13.3275,"2009-12",,,,"WTI _ 11"
2009-01-05,12,-14.0621,"2010-01",,,0.818566666666667,"WTI _ 12"
2009-01-05,13,39.0062615384615,"2010-02",,,,"WTI _ 13"
2009-01-05,14,38.8951846153846,"2010-03",,,,"WTI _ 14"
2009-01-05,15,-16.044,"2010-04",,,,"WTI _ 15"
2009-01-05,16,-16.6016,"2010-05",,,,"WTI _ 16"
2009-01-05,17,-17.1798,"2010-06",,,,"WTI _ 17"
2009-01-05,18,38.5163538461538,"2010-07",,,,"WTI _ 18"
2009-01-05,19,38.4380461538462,"2010-08",,,,"WTI _ 19"
2009-01-05,20,-18.8283,"2010-09",,,,"WTI _ 20"
2009-01-05,21,-19.2949,"2010-10",,,,"WTI _ 21"
2009-01-05,22,-19.6941,"2010-11",,,,"WTI _ 22"
2009-01-05,23,38.1666,"2010-12",,,,"WTI _ 23"
2009-01-05,24,38.1132769230769,"2011-01",,,,"WTI _ 24"
2009-01-05,25,-20.729,"2011-02",,,,"WTI _ 25"
2009-01-05,26,-21.079,"2011-03",,,,"WTI _ 26"
2009-01-05,27,-21.4066,"2011-04",,,,"WTI _ 27"
2009-01-05,28,37.9223538461538,"2011-05",,,,"WTI _ 28"
2009-01-05,29,37.8820307692308,"2011-06",,,,"WTI _ 29"
2009-01-05,30,-22.1821,"2011-07",,0.459665933581121,0.451111111111111,"WTI _ 30"
2009-01-05,31,-22.3986,"2011-08",,,,"WTI _ 31"
2009-01-05,32,-22.6316,"2011-09",,,,"WTI _ 32"
2009-01-05,33,37.7455846153846,"2011-10",,,,"WTI _ 33"
2009-01-06,0,0,"2009-01",,,,"WTI _ 00"
2009-01-06,1,-45.0820230769231,"2009-02",,,0,"WTI _ 01"
2009-01-06,2,-47.0139230769231,"2009-03",,,1.9319,"WTI _ 02"
2009-01-06,3,-48.3924230769231,"2009-04",,,,"WTI _ 03"
2009-01-06,4,-1.08926153846154,"2009-05",,,,"WTI _ 04"
2009-01-06,5,-1.23627692307692,"2009-06",,,,"WTI _ 05"
2009-01-06,6,-51.5266230769231,"2009-07",,,1.128175,"WTI _ 06"
2009-01-06,7,-52.3857230769231,"2009-08",,,,"WTI _ 07"
2009-01-06,8,-53.1800230769231,"2009-09",,,,"WTI _ 08"
2009-01-06,9,-1.78047692307692,"2009-10",,,,"WTI _ 09"
2009-01-06,10,-1.88276923076923,"2009-11",,,,"WTI _ 10"
2009-01-06,11,-55.5348230769231,"2009-12",,,,"WTI _ 11"
2009-01-06,12,-56.2762230769231,"2010-01",,,0.7916,"WTI _ 12"
2009-01-06,13,-56.8446230769231,"2010-02",,,,"WTI _ 13"
2009-01-06,14,-2.31953846153846,"2010-03",,,,"WTI _ 14"
2009-01-06,15,-2.42436923076923,"2010-04",,,,"WTI _ 15"
2009-01-06,16,-58.8057230769231,"2010-05",,,,"WTI _ 16"
2009-01-06,17,-59.3812230769231,"2010-06",,,,"WTI _ 17"
2009-01-06,18,-60.0052230769231,"2010-07",,,,"WTI _ 18"
2009-01-06,19,-2.77250769230769,"2010-08",,,,"WTI _ 19"
2009-01-06,20,-2.84906153846154,"2010-09",,,,"WTI _ 20"
2009-01-06,21,-61.4690230769231,"2010-10",,,,"WTI _ 21"
2009-01-06,22,-61.8682230769231,"2010-11",,,,"WTI _ 22"
2009-01-06,23,-62.2624230769231,"2010-12",,,,"WTI _ 23"
2009-01-06,24,-3.09623076923077,"2011-01",,,,"WTI _ 24"
2009-01-06,25,-3.14147692307692,"2011-02",,,,"WTI _ 25"
2009-01-06,26,-63.2531230769231,"2011-03",,,,"WTI _ 26"
2009-01-06,27,-63.5807230769231,"2011-04",,,,"WTI _ 27"
2009-01-06,28,-63.8500230769231,"2011-05",,,,"WTI _ 28"
2009-01-06,29,-3.32747692307692,"2011-06",,,,"WTI _ 29"
2009-01-06,30,-3.36503076923077,"2011-07",,,-2.93951068376068,"WTI _ 30"
2009-01-06,31,-64.5727230769231,"2011-08",,,,"WTI _ 31"
2009-01-06,32,-64.8057230769231,"2011-09",,,,"WTI _ 32"
2009-01-06,33,-64.9990230769231,"2011-10",,,,"WTI _ 33"
2009-01-07,0,0,"2009-01",,0.315564734287669,,"WTI _ 00"
2009-01-07,1,-0.453553846153847,"2009-02",,0.043279555450231,0,"WTI _ 01"
2009-01-07,2,-48.0053538461538,"2009-03",,0.102522211081078,47.5518,"WTI _ 02"
2009-01-07,3,-49.3338538461539,"2009-04",,-0.141592953398353,,"WTI _ 03"
2009-01-07,4,-50.3701538461538,"2009-05",,-0.259428231076379,,"WTI _ 04"
2009-01-07,5,-1.27246153846154,"2009-06",,0.31748406910238,,"WTI _ 05"
2009-01-07,6,-1.41232307692308,"2009-07",,0.045008764074886,-11.6482576923077,"WTI _ 06"
2009-01-07,7,-52.8804538461538,"2009-08",,0.122179140529065,,"WTI _ 07"
2009-01-07,8,-53.5357538461538,"2009-09",,-0.149022590784082,,"WTI _ 08"
2009-01-07,9,-54.2435538461538,"2009-10",,-0.280331023274372,,"WTI _ 09"
2009-01-07,10,-1.818,"2009-11",,0.333469878230864,,"WTI _ 10"
2009-01-07,11,-1.92316923076923,"2009-12",,0.0453011035653307,,"WTI _ 11"
2009-01-07,12,-56.1082538461539,"2010-01",,0.13087435591777,9.11598846153846,"WTI _ 12"
2009-01-07,13,-56.6071538461538,"2010-02",,-0.154724167721729,,"WTI _ 13"
2009-01-07,14,-57.2214538461538,"2010-03",,-0.297485461885501,,"WTI _ 14"
2009-01-07,15,-2.27953846153846,"2010-04",,0.347691704496801,,"WTI _ 15"
2009-01-07,16,-2.34838461538462,"2010-05",,0.0444964166788514,,"WTI _ 16"
2009-01-07,17,-58.6798538461538,"2010-06",,0.137485006571159,,"WTI _ 17"
2009-01-07,18,-59.1709538461539,"2010-07",,-0.159215752377892,,"WTI _ 18"
2009-01-07,19,-59.5548538461538,"2010-08",,-0.311985490648786,,"WTI _ 19"
2009-01-07,20,-2.60715384615385,"2010-09",,0.360021743015351,,"WTI _ 20"
2009-01-07,21,-2.65741538461539,"2010-10",,0.0440513526814371,,"WTI _ 21"
2009-01-07,22,-60.5371538461538,"2010-11",,0.143922026565472,,"WTI _ 22"
2009-01-07,23,-60.8804538461538,"2010-12",,-0.162554576961352,,"WTI _ 23"
2009-01-07,24,-61.1838538461539,"2011-01",,-0.323249278621025,,"WTI _ 24"
2009-01-07,25,-2.84083076923077,"2011-02",,0.369787370442181,,"WTI _ 25"
2009-01-07,26,-2.88701538461538,"2011-03",,0.0424416995749439,,"WTI _ 26"
2009-01-07,27,-62.0046538461538,"2011-04",,0.148263677856125,,"WTI _ 27"
2009-01-07,28,-62.2300538461539,"2011-05",,-0.164371061199331,,"WTI _ 28"
2009-01-07,29,-62.4444538461538,"2011-06",,-0.331682361861544,,"WTI _ 29"
2009-01-07,30,-3.02453846153846,"2011-07",,,-2.9490952991453,"WTI _ 30"
2009-01-07,31,-3.05049230769231,"2011-08",,,,"WTI _ 31"
2009-01-07,32,-62.9781538461538,"2011-09",,,,"WTI _ 32"
2009-01-07,33,-63.1271538461538,"2011-10",,,,"WTI _ 33"
2009-01-08,0,0,"2009-01",,,,"WTI _ 00"
2009-01-08,1,37.8034153846154,"2009-02",,,0,"WTI _ 01"
2009-01-08,2,37.4061230769231,"2009-03",,,0.397292307692307,"WTI _ 02"
2009-01-08,3,-7.395,"2009-04",,,,"WTI _ 03"
2009-01-08,4,-8.681,"2009-05",,,,"WTI _ 04"
2009-01-08,5,-9.7023,"2009-06",,,,"WTI _ 05"
2009-01-08,6,36.6242307692308,"2009-07",,,0.195473076923077,"WTI _ 06"
2009-01-08,7,36.4960307692308,"2009-08",,,,"WTI _ 07"
2009-01-08,8,-12.335,"2009-09",,,,"WTI _ 08"
2009-01-08,9,-13.1577,"2009-10",,,,"WTI _ 09"
2009-01-08,10,-13.7908,"2009-11",,,,"WTI _ 10"
2009-01-08,11,36.0289846153846,"2009-12",,,,"WTI _ 11"
2009-01-08,12,35.9137846153846,"2010-01",,,0.118407692307692,"WTI _ 12"
2009-01-08,13,-15.9318,"2010-02",,,,"WTI _ 13"
2009-01-08,14,-16.6337,"2010-03",,,,"WTI _ 14"
2009-01-08,15,-17.286,"2010-04",,,,"WTI _ 15"
2009-01-08,16,35.5362307692308,"2010-05",,,,"WTI _ 16"
2009-01-08,17,35.4562615384615,"2010-06",,,,"WTI _ 17"
2009-01-08,18,-18.8955,"2010-07",,,,"WTI _ 18"
2009-01-08,19,-19.345,"2010-08",,,,"WTI _ 19"
2009-01-08,20,-19.7817,"2010-09",,,,"WTI _ 20"
2009-01-08,21,35.1703846153846,"2010-10",,,,"WTI _ 21"
2009-01-08,22,35.1165384615385,"2010-11",,,,"WTI _ 22"
2009-01-08,23,-20.9217,"2010-12",,,,"WTI _ 23"
2009-01-08,24,-21.265,"2011-01",,,,"WTI _ 24"
2009-01-08,25,-21.5503,"2011-02",,,,"WTI _ 25"
2009-01-08,26,34.9091076923077,"2011-03",,,,"WTI _ 26"
2009-01-08,27,34.863,"2011-04",,,,"WTI _ 27"
2009-01-08,28,-22.4364,"2011-05",,,,"WTI _ 28"
2009-01-08,29,-22.6818,"2011-06",,,,"WTI _ 29"
2009-01-08,30,-22.8985,"2011-07",,0.430619185921431,3.26734914529914,"WTI _ 30"
2009-01-08,31,34.7225538461538,"2011-08",,,,"WTI _ 31"
2009-01-08,32,34.6900153846154,"2011-09",,,,"WTI _ 32"
2009-01-08,33,-23.485,"2011-10",,,,"WTI _ 33"
2009-01-09,0,0,"2009-01",,,,"WTI _ 00"
2009-01-09,1,-2.9965,"2009-02",,,0,"WTI _ 01"
2009-01-09,2,37.2124538461538,"2009-03",,,-40.2089538461538,"WTI _ 02"
2009-01-09,3,36.9303307692308,"2009-04",,,,"WTI _ 03"
2009-01-09,4,-8.9747,"2009-05",,,,"WTI _ 04"
2009-01-09,5,-10.0562,"2009-06",,,,"WTI _ 05"
2009-01-09,6,-11.118,"2009-07",,,12.0826134615385,"WTI _ 06"
2009-01-09,7,36.2605769230769,"2009-08",,,,"WTI _ 07"
2009-01-09,8,36.1407307692308,"2009-09",,,,"WTI _ 08"
2009-01-09,9,-13.5943,"2009-10",,,,"WTI _ 09"
2009-01-09,10,-14.2507,"2009-11",,,,"WTI _ 10"
2009-01-09,11,-15.0862,"2009-12",,,,"WTI _ 11"
2009-01-09,12,35.6629,"2010-01",,,-7.79681666666667,"WTI _ 12"
2009-01-09,13,35.5725461538462,"2010-02",,,,"WTI _ 13"
2009-01-09,14,-17.1494,"2010-03",,,,"WTI _ 14"
2009-01-09,15,-17.8017,"2010-04",,,,"WTI _ 15"
2009-01-09,16,-18.3227,"2010-05",,,,"WTI _ 16"
2009-01-09,17,35.2032846153846,"2010-06",,,,"WTI _ 17"
2009-01-09,18,35.1175,"2010-07",,,,"WTI _ 18"
2009-01-09,19,-19.8439,"2010-08",,,,"WTI _ 19"
2009-01-09,20,-20.2907,"2010-09",,,,"WTI _ 20"
2009-01-09,21,-20.704,"2010-10",,,,"WTI _ 21"
2009-01-09,22,34.8608384615385,"2010-11",,,,"WTI _ 22"
2009-01-09,23,34.7985307692308,"2010-12",,,,"WTI _ 23"
2009-01-09,24,-21.824,"2011-01",,,,"WTI _ 24"
2009-01-09,25,-22.1181,"2011-02",,,,"WTI _ 25"
2009-01-09,26,-22.462,"2011-03",,,,"WTI _ 26"
2009-01-09,27,34.5988384615385,"2011-04",,,,"WTI _ 27"
2009-01-09,28,34.5598538461538,"2011-05",,,,"WTI _ 28"
2009-01-09,29,-23.2739,"2011-06",,,,"WTI _ 29"
2009-01-09,30,-23.5077,"2011-07",,,3.28725555555556,"WTI _ 30"
2009-01-09,31,-23.7177,"2011-08",,,,"WTI _ 31"
2009-01-09,32,34.4169923076923,"2011-09",,,,"WTI _ 32"
2009-01-09,33,34.3872538461538,"2011-10",,,,"WTI _ 33"
2009-01-12,0,0,"2009-01",,0.221820344856122,,"WTI _ 00"
2009-01-12,1,-3.1031,"2009-02",,0.0710864871529778,0,"WTI _ 01"
2009-01-12,2,-6.0198,"2009-03",,0.106520155734674,2.91670000000001,"WTI _ 02"
2009-01-12,3,35.7071153846154,"2009-04",,-0.0688027354694865,,"WTI _ 03"
2009-01-12,4,35.4738384615385,"2009-05",,-0.281947535962455,,"WTI _ 04"
2009-01-12,5,-10.713,"2009-06",,0.217478423717668,,"WTI _ 05"
2009-01-12,6,-11.8512,"2009-07",,0.0808766242359223,1.45785,"WTI _ 06"
2009-01-12,7,-12.749,"2009-08",,0.12829032618614,,"WTI _ 07"
2009-01-12,8,34.8496846153846,"2009-09",,-0.0730063384673662,,"WTI _ 08"
2009-01-12,9,34.7115,"2009-10",,-0.304370609033013,,"WTI _ 09"
2009-01-12,10,-15.162,"2009-11",,0.228500477932942,,"WTI _ 10"
2009-01-12,11,-16.0307,"2009-12",,0.0848989819707614,,"WTI _ 11"
2009-01-12,12,-16.8246,"2010-01",,0.138377485146872,0.828900000000001,"WTI _ 12"
2009-01-12,13,34.2572076923077,"2010-02",,-0.0755464957188415,,"WTI _ 13"
2009-01-12,14,34.1463461538462,"2010-03",,-0.322817568972418,,"WTI _ 14"
2009-01-12,15,-18.8105,"2010-04",,0.238723583210412,,"WTI _ 15"
2009-01-12,16,-19.3437,"2010-05",,0.0867662152840751,,"WTI _ 16"
2009-01-12,17,-19.8857,"2010-06",,0.145852951398485,,"WTI _ 17"
2009-01-12,18,33.7857307692308,"2010-07",,-0.0777248428140316,,"WTI _ 18"
2009-01-12,19,33.7108076923077,"2010-08",,-0.338528430346144,,"WTI _ 19"
2009-01-12,20,-21.4524,"2010-09",,0.247528214913476,,"WTI _ 20"
2009-01-12,21,-21.8857,"2010-10",,0.0879985694514861,,"WTI _ 21"
2009-01-12,22,-22.2657,"2010-11",,0.153001696721253,,"WTI _ 22"
2009-01-12,23,33.4471153846154,"2010-12",,-0.0782444351521922,,"WTI _ 23"
2009-01-12,24,33.3891769230769,"2011-01",,-0.350697565374481,,"WTI _ 24"
2009-01-12,25,-23.3894,"2011-02",,0.254313343089022,,"WTI _ 25"
2009-01-12,26,-23.7631,"2011-03",,0.0874236093254286,,"WTI _ 26"
2009-01-12,27,-24.0907,"2011-04",,0.157817777576861,,"WTI _ 27"
2009-01-12,28,33.1901307692308,"2011-05",,-0.0776459876905335,,"WTI _ 28"
2009-01-12,29,33.1487,"2011-06",,-0.359892940390579,,"WTI _ 29"
2009-01-12,30,-24.8762,"2011-07",,,0.447311111111111,"WTI _ 30"
2009-01-12,31,-25.0957,"2011-08",,,,"WTI _ 31"
2009-01-12,32,-25.3395,"2011-09",,,,"WTI _ 32"
2009-01-12,33,33.0086538461538,"2011-10",,,,"WTI _ 33"
2009-01-13,0,0,"2009-01",,,,"WTI _ 00"
2009-01-13,1,-38.2190846153846,"2009-02",,,0,"WTI _ 01"
2009-01-13,2,-41.5353846153846,"2009-03",,,3.31630000000001,"WTI _ 02"
2009-01-13,3,-43.7452846153846,"2009-04",,,,"WTI _ 03"
2009-01-13,4,-1.61504615384615,"2009-05",,,,"WTI _ 04"
2009-01-13,5,-1.80446153846154,"2009-06",,,,"WTI _ 05"
2009-01-13,6,-47.7921846153846,"2009-07",,,1.5642,"WTI _ 06"
2009-01-13,7,-48.7418846153846,"2009-08",,,,"WTI _ 07"
2009-01-13,8,-49.6256846153846,"2009-09",,,,"WTI _ 08"
2009-01-13,9,-2.4176,"2009-10",,,,"WTI _ 09"
2009-01-13,10,-2.53161538461538,"2009-11",,,,"WTI _ 10"
2009-01-13,11,-52.2494846153846,"2009-12",,,,"WTI _ 11"
2009-01-13,12,-53.0959846153846,"2010-01",,,0.883966666666666,"WTI _ 12"
2009-01-13,13,-53.7380846153846,"2010-02",,,,"WTI _ 13"
2009-01-13,14,-3.01872307692308,"2010-03",,,,"WTI _ 14"
2009-01-13,15,-3.12510769230769,"2010-04",,,,"WTI _ 15"
2009-01-13,16,-55.7395846153846,"2010-05",,,,"WTI _ 16"
2009-01-13,17,-56.2912846153846,"2010-06",,,,"WTI _ 17"
2009-01-13,18,-56.9080846153846,"2010-07",,,,"WTI _ 18"
2009-01-13,19,-3.46564615384615,"2010-08",,,,"WTI _ 19"
2009-01-13,20,-3.54012307692308,"2010-09",,,,"WTI _ 20"
2009-01-13,21,-58.3318846153846,"2010-10",,,,"WTI _ 21"
2009-01-13,22,-58.7210846153846,"2010-11",,,,"WTI _ 22"
2009-01-13,23,-59.1585846153846,"2010-12",,,,"WTI _ 23"
2009-01-13,24,-3.795,"2011-01",,,,"WTI _ 24"
2009-01-13,25,-3.84563076923077,"2011-02",,,,"WTI _ 25"
2009-01-13,26,-60.2589846153846,"2011-03",,,,"WTI _ 26"
2009-01-13,27,-60.5970846153846,"2011-04",,,,"WTI _ 27"
2009-01-13,28,-60.8785846153846,"2011-05",,,,"WTI _ 28"
2009-01-13,29,-4.04312307692308,"2011-06",,,,"WTI _ 29"
2009-01-13,30,-4.08227692307692,"2011-07",,0.294531316344012,-2.72298376068376,"WTI _ 30"
2009-01-13,31,-61.6415846153846,"2011-08",,,,"WTI _ 31"
2009-01-13,32,-61.8923846153846,"2011-09",,,,"WTI _ 32"
2009-01-13,33,-62.0952846153846,"2011-10",,,,"WTI _ 33"
2009-01-14,0,0,"2009-01",,,,"WTI _ 00"
2009-01-14,1,-0.454415384615385,"2009-02",,,0,"WTI _ 01"
2009-01-14,2,-42.7057692307692,"2009-03",,,42.2513538461538,"WTI _ 02"
2009-01-14,3,-44.8407692307692,"2009-04",,,,"WTI _ 03"
2009-01-14,4,-46.4507692307692,"2009-05",,,,"WTI _ 04"
2009-01-14,5,-1.70406153846154,"2009-06",,,,"WTI _ 05"
2009-01-14,6,-1.87244615384616,"2009-07",,,-10.2083307692308,"WTI _ 06"
2009-01-14,7,-49.6040692307692,"2009-08",,,,"WTI _ 07"
2009-01-14,8,-50.4078692307692,"2009-09",,,,"WTI _ 08"
2009-01-14,9,-51.2989692307692,"2009-10",,,,"WTI _ 09"
2009-01-14,10,-2.37173846153846,"2009-11",,,,"WTI _ 10"
2009-01-14,11,-2.50489230769231,"2009-12",,,,"WTI _ 11"
2009-01-14,12,-53.6360692307692,"2010-01",,,8.62727051282051,"WTI _ 12"
2009-01-14,13,-54.2318692307692,"2010-02",,,,"WTI _ 13"
2009-01-14,14,-54.9494692307692,"2010-03",,,,"WTI _ 14"
2009-01-14,15,-2.92724615384616,"2010-04",,,,"WTI _ 15"
2009-01-14,16,-3.006,"2010-05",,,,"WTI _ 16"
2009-01-14,17,-56.6198692307692,"2010-06",,,,"WTI _ 17"
2009-01-14,18,-57.1774692307692,"2010-07",,,,"WTI _ 18"
2009-01-14,19,-57.6239692307692,"2010-08",,,,"WTI _ 19"
2009-01-14,20,-3.30718461538462,"2010-09",,,,"WTI _ 20"
2009-01-14,21,-3.36923076923077,"2010-10",,,,"WTI _ 21"
2009-01-14,22,-58.8257692307692,"2010-11",,,,"WTI _ 22"
2009-01-14,23,-59.2340692307692,"2010-12",,,,"WTI _ 23"
2009-01-14,24,-59.6007692307692,"2011-01",,,,"WTI _ 24"
2009-01-14,25,-3.59101538461539,"2011-02",,,,"WTI _ 25"
2009-01-14,26,-3.64681538461539,"2011-03",,,,"WTI _ 26"
2009-01-14,27,-60.5922692307692,"2011-04",,,,"WTI _ 27"
2009-01-14,28,-60.8550692307692,"2011-05",,,,"WTI _ 28"
2009-01-14,29,-61.1107692307692,"2011-06",,,,"WTI _ 29"
2009-01-14,30,-3.81030769230769,"2011-07",,,-2.76809786324786,"WTI _ 30"
2009-01-14,31,-3.84213846153846,"2011-08",,,,"WTI _ 31"
2009-01-14,32,-61.7669692307692,"2011-09",,,,"WTI _ 32"
2009-01-14,33,-61.9540692307692,"2011-10",,,,"WTI _ 33"
2009-01-15,0,0,"2009-01",0,0.123520324537759,,"WTI _ 00"
2009-01-15,1,35.2451769230769,"2009-02",-3.51843981900452,0.130389366463472,0,"WTI _ 01"
2009-01-15,2,34.6543153846154,"2009-03",-8.03534208144796,0.219084889001629,0.590861538461539,"WTI _ 02"
2009-01-15,3,-9.1212,"2009-04",-9.24544343891403,-0.0955784494438988,,"WTI _ 03"
2009-01-15,4,-10.748,"2009-05",-7.62206515837104,-0.366522733543377,,"WTI _ 04"
2009-01-15,5,-11.9454,"2009-06",-5.66930090497737,0.111824339619909,,"WTI _ 05"
2009-01-15,6,33.7078846153846,"2009-07",-9.03253574660633,0.152446672816094,0.236607692307692,"WTI _ 06"
2009-01-15,7,33.5726846153846,"2009-08",-12.4521742081448,0.250873009522814,,"WTI _ 07"
2009-01-15,8,-14.7402,"2009-09",-12.8637963800905,-0.100195256761162,,"WTI _ 08"
2009-01-15,9,-15.6636,"2009-10",-10.5619502262443,-0.395165538312729,,"WTI _ 09"
2009-01-15,10,-16.3687,"2009-11",-8.15186244343891,0.116685658133905,,"WTI _ 10"
2009-01-15,11,33.0616538461538,"2009-12",-11.6102076923077,0.16235531775164,,"WTI _ 11"
2009-01-15,12,32.9395153846154,"2010-01",-15.1196009049774,0.268980979674426,0.128061538461539,"WTI _ 12"
2009-01-15,13,-18.6256,"2010-02",-15.3730592760181,-0.103503880422721,,"WTI _ 13"
2009-01-15,14,-19.3432,"2010-03",-12.7466371040724,-0.418910400615321,,"WTI _ 14"
2009-01-15,15,-19.9878,"2010-04",-10.1642886877828,0.121636514263767,,"WTI _ 15"
2009-01-15,16,32.5590384615385,"2010-05",-13.5995334841629,0.168728211186926,,"WTI _ 16"
2009-01-15,17,32.4786538461538,"2010-06",-17.0909153846154,0.282579198360242,,"WTI _ 17"
2009-01-15,18,-21.6026,"2010-07",-17.3475194570136,-0.106490972929739,,"WTI _ 18"
2009-01-15,19,-22.0709,"2010-08",-14.3943524886878,-0.438701124131762,,"WTI _ 19"
2009-01-15,20,-22.5245,"2010-09",-11.6127977375566,0.126342356959247,,"WTI _ 20"
